 id|name|oper|city|st|zip_fixed|lat|lng|fy09|fy08|fy07|fy06|fy05|fy04|fy03|fy02|fy01|fy00|fy99|fy98|fy97|fy96|fy95|fy94|fy93|fy92|fy91|fy90|fy89|fy88|fy87|fy86|fy85|fy84|fy83|fy82|fy81 
179|WEBER COUNTY JAIL|County|OGDEN|UT|84401|41.223|-111.9738304|84|77|42|22|14|16|17|12|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
180|SOUTHWEST INITIATIVES GROUP, LLC|ORR|NIXON|TX|78140|29.267464|-97.7644429|0|3|49|103|72|45|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
181|LEHIGH COUNTY JAIL, PA|County|ALLENTOWN|PA|18102|40.6073818|-75.4781662|0|0|0|0|0|3|2|7|2|31|37|77|20|51|8|24|15|0|0|0|0|2|2|0|0|0|0|0|0
184|ARLINGTON CO JAIL|County|ARLINGTON|VA|22203|38.8716687|-77.1168753|10|57|42|27|18|28|24|24|29|8|2|7|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
185|VERMILLION PARISH JAIL||ABBEVILLE|LA||29.9746502|-92.1342921|0|0|0|0|0|0|0|9|13|18|22|24|23|26|18|11|16|20|20|22|22|13|0|0|0|0|0|0|0
192|MINN.C.F., STILLWATER||STILLWATER|MN||45.0565|-92.822175|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|66|90|42|23|13|10|10|8|5
198|MORGAN COUNTY SHERIFF'S DEPT|County|VERSAILLES|MO|65048|38.4314141|-92.8410274|48|46|47|37|36|35|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
195|POLK COUNTY JAIL|County|DES MOINES|IA|50303|41.6|-93.61|40|38|21|19|16|13|25|37|20|19|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
196|CAMBRIA COUNTY JAIL, PA|County|EBENSBURG|PA|15931|40.4850717|-78.7247426|80|63|19|0|0|17|9|13|10|11|25|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
226|LA TUNA FCI||ANTHONY|TX||31.9992676|-106.6055478|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|3|3|6|19|111|43|8|1|0|0|0|0
199|CALDWELL COUNTY JAIL|County|KINGSTON|MO|64650|39.6441742|-94.0385517|52|50|50|50|45|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
200|COLUMBIA CARE CENTER|Hospital|COLUMBIA|SC|29203|34.1156043|-81.0533854|27|28|0|2|5|21|25|43|42|45|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
201|TARRANT COUNTY JAIL|County|FT. WORTH|TX|76196|32.7299999|-97.3199999|0|0|0|0|0|0|0|0|24|25|62|80|40|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
202|BEAUREGARD PARISH JAIL|County|DE RIDDER|LA|70634|30.8463055|-93.2890527|0|0|0|0|0|0|1|7|29|35|44|42|37|6|0|0|0|0|0|9|22|13|0|0|0|0|0|0|0
154|TEXARKANA FED.CORR.INST.|Regional and Federal Facilities|TEXARKANA|TX|75505|33.43|-94.05|0|0|0|0|2|6|6|5|5|3|3|6|7|8|9|12|37|54|57|57|42|18|10|2|2|0|0|1|0
204|LIMESTONE DET CENTER|Community Education Centers|GROESBECK|TX|76642|31.5243379|-96.5338693|4|9|52|0|100|6|0|0|0|0|0|0|0|0|0|0|10|66|0|0|0|0|0|0|0|0|0|0|0
203|DULUTH FED.PRISON CAMP||DULUTH|MN||46.7866719|-92.1004852|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|2|77|70|66|18|1|1|0|0
243|FRIO COUNTY JAIL|GEO Group, Inc|PEARSALL|TX|78061|28.8921939|-99.095033|0|3|3|30|70|26|33|0|0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
205|DESCANSO DETENTION FAC.||ALPINE|CA||32.8350521|-116.7664109|0|0|0|0|0|0|0|0|10|40|54|39|7|0|0|25|48|23|0|0|0|0|0|0|0|0|0|0|0
207|NORTHERN OREGON CORR.FAC.|County|THE DALLES|OR|97058|45.5945645|-121.1786823|10|9|2|4|2|58|56|36|24|31|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0
212|MULTNOMAH COUNTY JAIL||PORTLAND|OR||45.5234515|-122.6762071|0|0|0|0|0|0|0|0|0|9|49|77|54|8|3|2|5|14|7|1|1|1|1|1|1|1|0|0|0
213|NAVARRO CO JUSTICE CTR||CORSICANA|TX||32.0954304|-96.4688727|0|0|0|0|0|0|0|12|88|67|28|28|0|0|0|0|0|0|8|4|0|0|0|0|0|0|0|0|0
215|GRAYSON COUNTY JAIL||SHERMAN|TX||33.6356618|-96.6088805|0|0|0|0|0|0|0|11|79|64|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
217|BERKS CO. JUVI|County|LEESPORT|PA|19533|40.4470377|-75.9663221|0|0|0|0|0|7|30|32|34|42|36|13|11|15|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
218|TULSA COUNTY JAIL|County|TULSA|OK|74103|36.1592882|-95.9964783|153|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
219|PARK COUNTY JAIL|County|FAIRPLAY|CO|80440|39.2247125|-106.0019618|127|63|15|11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
223|YAMHILL COUNTY CORRECTION|County|MCMINNVILLE|OR|97128|45.2101162|-123.1987163|0|0|0|0|0|16|30|26|25|39|27|21|1|0|0|2|4|11|2|0|0|0|0|0|0|0|0|0|0
194|SHERIDAN FED.CORR.INST.||SHERIDAN|OR||45.0992814|-123.3948291|0|0|0|0|0|0|2|6|14|21|27|40|42|34|27|18|11|11|6|0|0|0|0|0|0|0|0|0|0
231|PHOENIX DIST OFFICE|Federal|PHOENIX|AZ|85004|33.4528292|-112.0685027|70|84|0|0|0|0|0|0|5|10|15|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
232|YAKIMA COUNTY|County|YAKIMA|WA|98901|46.6020711|-120.5058987|20|12|0|0|2|22|18|8|19|21|9|30|26|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
236|PAULDING CO GEORGIA||DALLAS|GA||33.9237141|-84.8407732|0|0|0|0|0|0|12|48|26|37|35|10|1|0|0|0|0|4|6|0|0|0|0|0|0|0|0|0|0
238|CARROLL COUNTY DETENTION CENTER|County|WESTMINISTER|MD|21157|39.5753791|-76.9958149|3|7|8|7|8|17|15|45|50|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
239|TEHAMA COUNTY JAIL|County|RED BLUFF|CA|96080|40.1784886|-122.2358302|0|0|0|0|0|0|0|0|0|28|56|66|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
240|CLINTON COUNTY JAIL|County|PLATTSBURGH|NY|12901|44.6994873|-73.4529124|15|31|21|6|2|0|3|3|2|2|2|8|11|11|7|12|6|11|9|9|7|0|0|0|0|0|0|0|0
241|SARASOTA COUNTY JAIL|County|SARASOTA|FL|34237|27.3430762|-82.5131717|0|0|0|0|13|83|31|12|13|4|1|0|14|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
247|CHASE COUNTY JAIL|County|COTTONWOOD FALLS|KS|66845|38.3722364|-96.5427845|41|45|25|11|4|9|12|3|8|10|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
248|PLAQUEMINES PARISH DET. CENTER|County|BRAITHWAITHE|LA|70040|29.765765|-89.9813445|0|0|0|0|97|57|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
249|COLUMBIA COUNTY JAIL|County|ST. HELENS|OR|97051|45.8594444|-122.8169444|12|24|22|5|4|24|33|30|15|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
250|SOUTHWEST YOUTH VILLAGE|ORR|VINCENNES|IN|47591|38.677269|-87.5286325|28|23|49|32|36|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
187|SANTA ANA CITY JAIL|City or Municipality|SANTA ANA|CA|92701|33.7463915|-117.8604472|43|40|72|4|0|6|0|24|68|2|2|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
209|PHOENIX FED.CORR.INST.|Regional and Federal Facilities|PHOENIX|AZ|85027|33.6824366|-112.1072528|0|0|0|0|0|4|6|2|2|1|0|0|6|9|11|19|29|37|38|35|22|9|6|1|2|1|1|1|0
264|EULESS CITY JAIL|City or Municipality|EULESS|TX|76039|32.8620042|-97.0767365|21|19|7|6|5|11|14|11|5|4|3|4|8|6|4|2|5|8|10|1|1|0|0|0|0|0|0|0|0
251|BEXAR COUNTY JAIL|County|SAN ANTONIO|TX|78207|29.4174949|-98.5226706|0|0|4|2|2|5|24|46|37|24|9|4|2|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0
291|BEDFORD CITY JAIL|City or Municipality|BEDFORD|TX|76021|32.8477269|-97.1305536|25|26|12|3|1|2|6|8|30|11|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
267|PRINCE WILLIAM|Regional and Federal Facilities|MANASSAS|VA|20110|38.7509488|-77.4752667|0|0|0|2|1|0|1|3|4|5|7|13|27|26|17|18|24|6|0|0|0|0|0|0|0|0|0|0|0
281|BEAUMONT FEDERAL PRISON|Regional and Federal Facilities|BEAUMONT|TX|77720|30.04|-94.16|0|0|1|1|4|11|17|25|30|21|14|8|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
253|CHARLESTON COUNTY CORRECT|County|NORTH CHARLESTON|SC|29405|32.8669545|-79.9752212|1|5|34|31|11|12|32|25|7|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
254|ALAMANCE CO. DET. FACILITY|County|GRAHAM|NC|27253|36.0690258|-79.4005756|64|74|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
258|ORANGE COUNTY JAIL|County|ORLANDO|FL|32802|28.55|-81.38|3|4|9|30|10|41|25|15|5|3|4|5|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
261|CORPUS CHRISTI FACILITY|ORR|CORPUS CHRISTI|TX|78412|27.700785|-97.3462545|30|49|61|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
262|CHIPPEWA CO., SSM|County|SAULT STE MARIE|MI|49783|46.4952996|-84.3453169|25|31|22|28|24|20|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
263|IMPERIAL COUNTY JAIL|County|EL CENTRO|CA|92243|32.792|-115.5630514|0|0|0|1|0|0|0|0|27|29|31|39|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
265|ST. MARY'S CO DET CNTR|County|LEONARDTOWN|MD|20650|38.291238|-76.6357942|2|13|3|5|15|31|31|9|7|19|17|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
266|SOUTHWEST KEYS JUV. FAC.|ORR|EL CAJON|CA|92021|32.7947731|-116.9625269|14|12|23|16|14|14|13|11|12|12|12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
246|CATAHOULA CORRECTIONAL CENTER|County|HARRISONBURG|LA|71430|31.7721106|-91.8215177|0|0|0|0|3|25|29|51|44|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
275|COMFORT SUITES HOTEL|Hotel|MIAMI|FL|33175|25.7357116|-80.3992652|0|0|1|3|0|6|53|51|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
276|BOONE COUNTY JAIL|County|BURLINGTON|KY|41005|39.02756|-84.7241133|49|31|47|3|0|2|3|6|0|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
278|CARBON COUNTY CORRECTIONL|County|NESQUEHONING|PA|18240|40.864534|-75.8110277|0|0|0|0|0|16|20|21|26|28|22|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
279|HARRISON DETENTION CENTER||GULFPORT|MS||30.3674198|-89.0928155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|28|43|44|27|0|0|0|0|0|0
282|EL PASO COUNTY JAIL (CO)|County|COLORADO SPRINGS|CO|80903|38.8311113|-104.8162784|108|21|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
285|WALKER COUNTY JAIL||HUNTSVILLE|TX||30.7235263|-95.5507771|0|0|0|0|0|0|0|2|18|22|26|34|28|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
287|WASHOE COUNTY JAIL|County|RENO|NV|89506|39.6837974|-119.8583772|17|13|9|9|11|9|8|8|8|10|8|7|6|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0
289|ERIE CO HOLDING CENTER|County|BUFFALO|NY|14202|42.8897812|-78.8764795|0|7|7|3|1|5|8|1|0|1|1|5|8|8|7|4|4|3|10|20|17|8|0|0|0|0|0|0|0
292|RACINE COUNTY JAIL|County|RACINE|WI|53403|42.691648|-87.8107561|0|0|0|0|0|0|0|12|37|24|25|27|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
294|HARRIS COUNTY JAIL|County|HAMILTON|GA|31811|32.7579106|-84.8749311|0|0|2|15|12|19|33|40|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
295|CHRISTIAN CO SHERIFF DEPT|County|OZARK|MO|65721|37.0208865|-93.2060163|27|27|21|24|17|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
298|MADISON COUNTY JAIL|County|MADISON|NE|68748|41.8275|-97.4569444|0|0|0|0|1|4|4|16|22|30|26|12|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
308|CSC SO.FULTON MUNIC.JAIL|City or Municipality|UNION CITY|GA|30291|33.5812127|-84.5379455|0|0|1|0|0|0|0|0|2|71|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
300|LOS ANGELES COUNTY JAIL|County|LOS ANGELES|CA|90012|34.0649594|-118.2351192|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|1|6|8|4|90|0|0|0|0|0|0|1|1|0
269|TUCSON FED.CORR.INST.|Regional and Federal Facilities|TUCSON|AZ|85706|32.1482822|-110.9327809|0|0|0|0|1|4|4|6|5|2|3|4|5|7|7|5|7|19|27|30|13|0|0|0|0|0|0|0|0
301|TWIN FALLS COUNTY JAIL|County|TWIN FALLS|ID|83303|42.56|-114.46|10|12|13|11|11|10|12|12|12|10|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
302|PIONEER HUMAN SERVICES|ORR|FIFE|WA|98424|47.2392665|-122.3570664|19|32|29|14|9|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
306|WHARTON COUNTY JAIL||WHARTON|TX||29.3116366|-96.1027371|0|0|0|0|0|0|0|2|10|18|14|42|13|0|0|0|0|0|4|5|0|0|0|0|0|0|0|0|0
312|BUTLER COUNTY JAIL|County|EL DORADO|KS|67042|37.81724|-96.8622524|0|7|13|19|29|29|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
315|CHILDREN'S CENTER INC.|ORR|GALVESTON|TX|77550|29.3262702|-94.795053|15|31|33|19|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
317|PLATTE COUNTY JAIL|County|PLATTE CITY|MO|64079|39.3702773|-94.7824609|3|2|3|1|2|9|16|18|18|20|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
318|VILLE PLATTE P.D., VILLE PLATTE, L||VILLE PLATTE|LA||30.6879749|-92.2715157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|4|23|32|27|6|0|0|0|0|0|0
319|LIBERTY COUNTY JAIL||LIBERTY|TX||30.057993|-94.7954783|0|0|0|0|0|0|0|0|0|0|1|24|48|5|10|5|3|2|0|0|0|0|0|0|0|0|0|0|0
320|ZAVALA COUNTY JAIL||CRYSTAL CITY|TX||28.6774795|-99.8281104|0|0|0|0|0|0|9|0|0|0|2|4|8|3|3|13|40|14|0|0|0|0|0|0|0|0|0|0|0
322|DAVIDSON CO. SHERIFF DEPT|County|NASHVILLE|TN|37201|36.1697763|-86.7805961|37|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
324|GRAND FORKS COUNTY CORREC|County|GRAND FORKS|ND|58206|47.93|-97.03|40|22|5|1|0|0|0|0|0|0|3|0|0|0|0|0|0|7|7|6|2|0|0|0|0|0|0|0|0
325|CASS COUNTY JAIL|County|PLATTSMOUTH|NE|68048|41.0079|-95.897141|22|17|19|6|0|5|13|6|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
326|LINCOLN COUNTY SHERIFF'S|County|TROY|MO|63379|38.9794922|-90.9806954|0|14|16|8|15|11|9|10|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
327|WILLIAMSON COUNTY JAIL|County|FRANKLIN|TN|37064|35.9250637|-86.8688899|0|3|7|10|13|14|16|13|11|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
316|ALBANY COUNTY JAIL|County|ALBANY|NY|11211|42.6525793|-73.7562317|11|8|14|7|8|5|6|3|2|0|0|5|8|4|2|8|3|2|0|2|0|0|0|0|0|0|0|0|0
333|CANADIAN COUNTY, EL RENO,|County|EL RENO|OK|73036|35.5322741|-97.9550493|0|0|2|1|1|4|9|15|17|18|3|6|0|11|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
335|VENTURA CUSTODY CASE|Federal|CAMARRILLO|CA|93010|34.2163937|-119.0376023|19|11|10|10|13|10|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
336|SUMMIT COUNTY JAIL|County|COALVILLE|UT|84017|40.9177251|-111.3993634|3|9|10|10|13|9|11|8|3|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
338|GRAYSON COUNTY JAIL, KY|County|LEITCHFIELD|KY|42754|37.4800544|-86.2938637|2|10|19|12|8|7|17|9|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
339|OPEN ARMS INTERNATIONAL|ORR|MAIMI|FL|33173|25.7038331|-80.360297|30|23|22|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
341|MAVERICK COUNTY JAIL|County|EAGLE PASS|TX|78852|28.7091433|-100.4995214|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|29|25|13|0|0|0|0|0|0|0|0|0|0|0
342|SOUTHWEST KEY JUV -SANJOSE|ORR|SAN JOSE|CA|95118|37.2589827|-121.8847222|21|20|12|15|9|0|0|0|0|1|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
343|VICTORIA COUNTY JAIL||VICTORIA|TX||28.8052674|-97.0035982|0|0|0|0|0|0|0|0|2|7|14|23|17|14|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0
344|WALWORTH COUNTY JAIL||ELKHORN|WI||42.6727927|-88.5445447|0|0|0|0|0|0|3|8|13|21|31|0|2|0|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0
340|CHICAGO MCC|Regional and Federal Facilities|CHICAGO|IL|60605|41.8703314|-87.6235742|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|28|25|14|7|3|0|0|0|0|0
331|DEVENS FMC|Regional and Federal Facilities|AYER|MA|01432|42.5612021|-71.5897897|0|0|1|5|11|13|14|15|12|12|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
346|CATHOLIC SOCIAL SERVICES|ORR|TACOMA|WA|98405|47.2457073|-122.4773432|9|11|9|6|6|6|1|0|0|0|0|2|5|6|13|7|0|0|0|0|0|0|0|0|0|0|0|0|0
349|SANTA CLARA COUNTY JAIL|County|SAN JOSE|CA|95110|37.354611|-121.918866|0|0|0|0|0|0|0|1|0|19|48|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
310|COLES COUNTY JAIL||CHARLESTON|IL||39.4961458|-88.1761521|0|0|0|0|0|0|2|20|11|25|37|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
355|JOSEPHINE CO. JAIL|County|GRANTS PASS|OR|97526|42.4390069|-123.3283925|6|7|7|7|4|18|12|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
356|TELLER COUNTY JAIL|County|DIVIDE|CO|80814|38.9255248|-105.1492869|52|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
358|SARPY COUNTY JAIL|County|PAPILLION|NE|68046|41.1544432|-96.0422378|0|0|0|0|0|0|2|6|9|10|12|9|11|3|2|2|2|3|2|0|0|0|0|0|0|0|0|0|0
359|FREDERICK COUNTY DET. CEN|County|FREDERICK|MD|21701|39.4142688|-77.4105409|30|36|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
360|WASHINGTON COUNTY JAIL|County|FAYETTEVILLE|AR|72701|36.0625795|-94.1574263|13|21|11|2|2|4|6|4|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
361|MADISON COUNTY JAIL|County|WAMPSVILLE|NY|13163|43.07937|-75.7124345|5|9|6|5|3|3|5|7|2|3|3|7|9|1|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0
363|BLOUNT COUNTY JUSTICE CTR|County|MARYVILLE|TN|37801|35.7564719|-83.9704593|3|6|6|8|4|11|15|9|9|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
364|WEST BATON ROUGE DET CTR|County|PORT ALLEN|LA|70767|30.4521351|-91.2101081|5|4|5|4|0|2|0|2|13|17|15|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
365|LUTHERAN SOCIAL SEREVICES|ORR|EL PASO|TX|79925|31.7776561|-106.3640398|17|15|22|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
366|SOUTHWEST KEY PROG. (JUV)|ORR|EL PASO|TX|79901|31.7597373|-106.4788714|20|28|17|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
367|GLENN COUNTY JAIL|County|WILLOWS|CA|95988|39.5243265|-122.1935931|0|0|0|0|0|0|17|0|13|25|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
372|DEVEREAUX ARIAONA|ORR|SCOTTSDALE|AZ|85254|33.6071829|-111.9403254|20|18|19|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
373|FOREST PK CITY JAIL||FOREST PARK|GA||33.6220542|-84.3690918|0|0|0|0|0|0|0|0|0|0|0|0|46|11|7|2|1|0|0|0|0|0|0|0|0|0|0|0|0
374|WASHINGTON COUNTY JAIL|County|HURRICANE|UT|84737|37.1752607|-113.2899484|11|17|16|7|5|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
375|HAYS CTY JAIL|County|SAN MARCOS|TX|78666|29.8832749|-97.9413941|0|0|0|0|0|0|0|0|0|0|1|4|1|0|0|1|13|44|4|0|0|0|0|0|0|0|0|0|0
377|HAILE DET. CENTER|County|CALDWELL|ID|83605|43.6686454|-116.6462445|6|6|9|5|6|6|5|3|3|2|6|4|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379|WASHINGTON CO JAIL, BLAIR||BLAIR|NE||41.539371|-96.138313|0|0|0|0|0|0|4|13|13|16|11|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
380|FT. GORDON ARMY BASE, FT. GORDON,||FT. GORDON|GA||33.420972|-82.1620645|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|36|1|0|0|0|0|0
383|CHILDREN'S VILLAGE|ORR|QUEENS|NY|11355|40.7472625|-73.8242621|23|18|11|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
384|CLARKE COUNTY JAIL|County|VANCOUVER|WA|98666|45.63|-122.67|0|0|0|0|0|0|0|0|0|0|4|7|9|8|6|6|8|8|5|0|0|0|0|0|0|0|0|0|0
385|DAYTON HUMAN REHAB||DAYTON|OH||39.7589478|-84.1916069|0|0|0|0|0|0|0|0|0|22|23|5|6|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
387|ROCKINGHAM CO. JAIL|County|HARRISONBURG|VA|22801|38.4495688|-78.8689155|0|16|8|3|4|5|2|5|0|0|0|0|5|0|2|1|0|0|1|7|0|0|0|0|0|0|0|0|0
389|PRAIRIE CORRECT. FACILITY||APPLETON|MN||45.1991667|-96.0244443|0|0|0|0|0|0|0|0|0|0|0|60|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
390|SEBASTIAN COUNTY DET CNT|County|FT. SMITH|AR|72901|35.359512|-94.4130648|8|11|6|3|5|7|8|2|3|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
415|MCCLENNAN COUNTY DETENTION CENTER|Community Education Centers|WACO|TX|76705|31.549333|-97.1466695|0|7|29|2|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
399|HOSANA GIRLS RANCH|City or Municipality|CASTRO VALLEY|CA|94552|37.6940973|-122.0863522|0|0|0|7|9|12|7|7|5|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
351|SANDSTONE FED.CORR.INST.|Regional and Federal Facilities|SANDSTONE|MN|55072|46.1310598|-92.8674231|0|0|0|0|3|4|0|0|1|2|2|2|0|1|1|1|1|5|5|9|12|15|10|3|1|0|0|0|0
855|BP CHULA VISTA, CA||CHULA VISTA|CA||32.6400541|-117.0841955|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
397|MARIN CO. JAIL||SAN RAFAEL|CA||37.9735346|-122.5310874|0|0|0|0|0|0|0|0|6|28|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
409|STRAFFORD CO. CORRECTION|County|DOVER|NH|03180|43.1978624|-70.8736698|27|24|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
401|JOHNSON COUNTY JAIL|County|CLEBURNE|TX|76031|32.3476438|-97.3866837|0|0|0|0|0|0|0|6|32|0|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
404|PORTLAND DISTRICT OFFICE|Federal|PORTLAND|OR|97209|45.5324887|-122.6864005|7|4|2|6|6|5|3|6|2|2|2|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
